Filename,psb_thfdmf_00_5
Instrument name,5333-0457
Operator,Osamu Katagiri
rundate,11/12/2019
Sample name,OSKT 5_PSB_THFDMF
Geometry name,60mm 0.9969° cone plate, Peltier plate Steel 
Procedure name,Sample
,Flow ramp
proceduresegments,Flow ramp
[step]
Flow ramp - 1
Stress,Shear rate,Viscosity,Step time,Temperature,Normal stress,Axial force,Gap,Normal stress coefficient,Time,Torque,Velocity
Pa,1/s,Pa.s,s,°C,Pa,N,µm,Pa.s²,s,µN.m,rad/s
0.0219123,7.47066e-3,2.93311,3.47463,20.03,-213.717,-0.302135,20.0282,-3829320,3.47463,1.23911,1.29989e-4
-2.62679e-4,7.32339e-3,-0.0358685,10.5513,20.03,-213.155,-0.301340,20.0283,-3974390,10.5513,-0.0148542,1.27427e-4
-4.01909e-5,8.20104e-3,-4.90071e-3,17.5637,20.03,-214.431,-0.303145,20.0222,-3188230,17.5637,-2.27274e-3,1.42698e-4
-4.77136e-5,9.23494e-3,-5.16664e-3,24.5760,20.02,-214.726,-0.303562,20.0231,-2517780,24.5760,-2.69814e-3,1.60688e-4
8.11363e-5,0.0103089,7.87055e-3,31.5228,20.02,-216.065,-0.305455,20.0222,-2033130,31.5228,4.58815e-3,1.79374e-4
1.14660e-4,0.0115663,0.0256455,38.4092,20.02,-215.876,-0.305187,20.0162,-1613670,38.4092,6.48388e-3,2.01253e-4
3.16149e-4,0.0128719,0.0260359,45.5352,20.01,-218.727,-0.309218,20.0071,-1320140,45.5352,0.0178778,2.23970e-4
4.89957e-4,0.0144773,0.0266045,52.4944,20.01,-220.580,-0.311838,20.0199,-1052430,52.4944,0.0277064,2.51904e-4
4.91613e-4,0.0161734,0.0258568,59.4412,20.01,-222.568,-0.314648,20.0219,-850869,59.4412,0.0278000,2.81416e-4
7.10243e-4,0.0181238,0.0243256,66.3880,20.00,-224.071,-0.316773,20.0275,-682163,66.3880,0.0401633,3.15353e-4
7.71857e-4,0.0202884,0.0230187,73.4004,20.00,-226.271,-0.319884,20.0270,-549711,73.4004,0.0436475,3.53017e-4
8.26038e-4,0.0227112,0.0220284,80.4127,20.00,-228.379,-0.322864,20.0298,-442770,80.4127,0.0467113,3.95173e-4
7.08189e-4,0.0254359,0.0212293,87.3595,20.00,-229.577,-0.324557,20.0256,-354841,87.3595,0.0400471,4.42584e-4
5.09072e-4,0.0284327,0.0200969,94.3063,20.00,-232.258,-0.328348,20.0336,-287300,94.3063,0.0287873,4.94727e-4
5.11127e-4,0.0317948,0.0189451,101.253,20.00,-235.043,-0.332285,20.0324,-232507,101.253,0.0289035,5.53228e-4
6.24491e-4,0.0356327,0.0179226,108.266,20.00,-236.304,-0.334067,20.0231,-186112,108.266,0.0353141,6.20008e-4
7.12327e-4,0.0399092,0.0176588,115.278,20.00,-239.347,-0.338369,20.0120,-150273,115.278,0.0402811,6.94419e-4
4.37916e-4,0.0446405,0.0164933,122.225,20.00,-240.964,-0.340655,20.0144,-120919,122.225,0.0247636,7.76743e-4
4.80695e-4,0.0499192,0.0150698,129.171,20.00,-241.721,-0.341725,20.0130,-97001.6,129.171,0.0271826,8.68592e-4
8.41992e-4,0.0559078,0.0131951,136.184,20.00,-240.849,-0.340493,20.0252,-77054.9,136.184,0.0476135,9.72794e-4
9.93643e-4,0.0625077,0.0117497,143.196,20.00,-243.903,-0.344810,20.0246,-62423.7,143.196,0.0561892,1.08763e-3
1.38613e-3,0.0699831,0.0102327,150.143,20.00,-246.126,-0.347952,20.0349,-50254.0,150.143,0.0783836,1.21770e-3
1.36182e-3,0.0783025,8.83762e-3,157.090,20.00,-248.253,-0.350960,20.0252,-40489.7,157.090,0.0770089,1.36246e-3
7.87706e-4,0.0875878,7.78425e-3,164.037,20.00,-250.387,-0.353977,20.0228,-32638.1,164.037,0.0445437,1.52402e-3
8.73051e-4,0.0981312,6.97362e-3,171.049,20.00,-252.479,-0.356934,20.0326,-26218.7,171.049,0.0493698,1.70748e-3
1.09088e-3,0.109874,6.31886e-3,178.061,20.00,-254.419,-0.359677,20.0336,-21074.6,178.061,0.0616879,1.91181e-3
9.03975e-4,0.122928,5.68751e-3,185.008,20.00,-255.875,-0.361735,20.0184,-16932.7,185.008,0.0511186,2.13894e-3
7.97874e-4,0.137584,5.00338e-3,191.955,20.00,-258.436,-0.365355,20.0258,-13652.6,191.955,0.0451187,2.39396e-3
7.73154e-4,0.154076,5.01482e-3,198.967,20.00,-259.477,-0.366828,20.0121,-10930.2,198.967,0.0437208,2.68092e-3
3.25494e-4,0.172581,5.13402e-3,205.980,20.00,-260.449,-0.368201,20.0157,-8744.57,205.980,0.0184063,3.00290e-3
6.48029e-4,0.192944,5.19221e-3,212.926,20.00,-261.317,-0.369428,20.0184,-7019.51,212.926,0.0366452,3.35721e-3
4.53528e-4,0.216025,5.26006e-3,219.873,20.00,-262.085,-0.370514,20.0266,-5616.07,219.873,0.0256464,3.75883e-3
4.02160e-4,0.241783,5.28501e-3,226.886,20.00,-263.177,-0.372057,20.0214,-4501.88,226.886,0.0227416,4.20702e-3
5.17735e-4,0.270919,5.33727e-3,233.898,20.00,-264.869,-0.374450,20.0265,-3608.71,233.898,0.0292773,4.71398e-3
5.50682e-4,0.303009,5.51630e-3,240.845,20.00,-266.502,-0.376759,20.0276,-2902.63,240.845,0.0311403,5.27234e-3
6.92754e-4,0.338940,5.62724e-3,247.792,20.00,-267.999,-0.378875,20.0286,-2332.86,247.792,0.0391743,5.89754e-3
7.22396e-4,0.379302,5.64096e-3,254.738,20.00,-268.236,-0.379209,20.0331,-1864.43,254.738,0.0408505,6.59985e-3
5.14098e-4,0.424751,5.70463e-3,261.751,20.00,-268.115,-0.379039,20.0292,-1486.11,261.751,0.0290715,7.39066e-3
4.95981e-3,0.475404,5.80028e-3,268.763,20.00,-246.556,-0.348560,20.0293,-1090.91,268.763,0.280471,8.27201e-3
8.48993e-3,0.532111,5.88472e-3,275.710,20.00,-242.606,-0.342976,20.0342,-856.832,275.710,0.480094,9.25872e-3
0.0111555,0.595254,6.14902e-3,282.657,20.00,-241.972,-0.342080,20.0210,-682.907,282.657,0.630830,0.0103574
0.0139524,0.666674,6.02224e-3,289.669,20.00,-241.305,-0.341137,20.0075,-542.925,289.669,0.788992,0.0116001
0.0163214,0.746620,5.89522e-3,296.681,20.00,-240.714,-0.340301,20.0059,-431.819,296.681,0.922955,0.0129912
0.0176940,0.835235,5.79251e-3,303.628,20.00,-240.641,-0.340198,20.0200,-344.947,303.628,1.00057,0.0145331
0.0168964,0.934554,5.56275e-3,310.575,20.00,-239.247,-0.338228,20.0294,-273.929,310.575,0.955471,0.0162612
0.0142819,1.04657,4.85201e-3,317.587,20.00,-241.297,-0.341125,20.0264,-220.300,317.587,0.807620,0.0182103
0.0123073,1.17191,4.33918e-3,324.600,20.00,-241.729,-0.341737,20.0222,-176.012,324.600,0.695961,0.0203912
0.0121000,1.31115,4.12938e-3,331.547,20.00,-242.030,-0.342163,20.0208,-140.788,331.547,0.684241,0.0228140
0.0120687,1.46665,4.15381e-3,338.493,20.00,-243.107,-0.343685,20.0186,-113.017,338.493,0.682467,0.0255197
0.0111432,1.64089,3.82686e-3,345.440,20.00,-243.701,-0.344524,20.0307,-90.5107,345.440,0.630131,0.0285514
8.79995e-3,1.83772,3.46482e-3,352.453,20.00,-244.556,-0.345733,20.0305,-72.4136,352.453,0.497626,0.0319763
4.41358e-3,2.05799,3.13573e-3,359.465,20.00,-245.911,-0.347648,20.0310,-58.0620,359.465,0.249582,0.0358089
3.07476e-3,2.30218,2.79975e-3,366.412,20.00,-246.312,-0.348216,20.0254,-46.4738,366.412,0.173873,0.0400578
2.97551e-3,2.57550,2.43855e-3,373.359,20.00,-246.010,-0.347789,20.0198,-37.0878,373.359,0.168261,0.0448136
2.35332e-3,2.88446,2.03280e-3,380.371,20.00,-245.382,-0.346901,20.0247,-29.4927,380.371,0.133077,0.0501895
3.35182e-4,3.23015,1.73223e-3,387.383,20.00,-244.858,-0.346160,20.0213,-23.4676,387.383,0.0189541,0.0562045
7.18460e-4,3.61336,1.55830e-3,394.330,20.00,-244.380,-0.345484,20.0377,-18.7173,394.330,0.0406280,0.0628724
2.69295e-3,4.04200,1.43391e-3,401.277,20.00,-242.953,-0.343467,20.0324,-14.8707,401.277,0.152283,0.0703306
6.06487e-3,4.52217,1.29157e-3,408.224,20.00,-241.614,-0.341574,20.0158,-11.8148,408.224,0.342960,0.0786857
9.28751e-3,5.06443,1.20463e-3,415.236,20.00,-241.184,-0.340966,20.0144,-9.40345,415.236,0.525197,0.0881209
0.0115138,5.67151,1.16080e-3,422.248,20.01,-239.772,-0.338969,20.0227,-7.45420,422.248,0.651091,0.0986840
0.0148979,6.34483,1.10962e-3,429.195,20.00,-240.954,-0.340640,20.0282,-5.98541,429.195,0.842456,0.110400
0.0135008,7.09813,1.10614e-3,436.142,20.00,-244.297,-0.345366,20.0228,-4.84875,436.142,0.763455,0.123507
9.43299e-3,7.94929,1.13245e-3,443.154,20.00,-248.403,-0.351171,20.0295,-3.93097,443.154,0.533423,0.138317
4.20001e-3,8.90226,1.15272e-3,450.167,20.00,-251.436,-0.355459,20.0216,-3.17269,450.167,0.237505,0.154899
6.32905e-3,9.95829,1.20283e-3,457.114,20.00,-250.963,-0.354791,20.0318,-2.53070,457.114,0.357899,0.173274
0.0162602,11.1404,1.39123e-3,464.060,20.00,-249.073,-0.352119,20.0284,-2.00688,464.060,0.919493,0.193843
0.0226542,12.4769,1.57653e-3,471.073,20.00,-249.036,-0.352066,20.0203,-1.59972,471.073,1.28107,0.217098
0.0143166,13.9728,1.67336e-3,478.085,20.00,-250.995,-0.354835,20.0181,-1.28557,478.085,0.809584,0.243127
0.0299643,15.6293,1.72949e-3,485.032,20.00,-237.636,-0.335949,20.0209,-0.972815,485.032,1.69444,0.271950
0.0545028,17.4866,1.77552e-3,491.979,20.00,-234.889,-0.332066,20.0233,-0.768156,491.979,3.08206,0.304267
0.0364149,19.5629,1.82307e-3,498.926,20.00,-237.492,-0.335746,20.0134,-0.620560,498.926,2.05922,0.340393
0.0442155,21.9063,1.86541e-3,505.938,19.99,-233.974,-0.330772,20.0201,-0.487562,505.938,2.50033,0.381168
0.0533190,24.5352,1.93013e-3,512.950,20.00,-236.666,-0.334579,20.0248,-0.393147,512.950,3.01512,0.426912
0.0456513,27.4446,2.03140e-3,519.897,20.00,-234.297,-0.331229,20.0262,-0.311067,519.897,2.58152,0.477534
0.0616998,30.7056,2.25470e-3,526.844,20.00,-237.009,-0.335064,20.0315,-0.251379,526.844,3.48904,0.534277
