Filename,psms_dmf_00_9
Instrument name,5333-0457
Operator,Osamu Katagiri
rundate,13/12/2019
Sample name,_9_PSMS_DMF
Geometry name,60.0mm 0.996944° cone plate, Peltier plate Steel 
Procedure name,Sample
,Flow ramp
proceduresegments,Flow ramp
[step]
Flow ramp - 1
Stress,Shear rate,Viscosity,Step time,Temperature,Normal stress,Axial force,Gap,Normal stress coefficient,Time,Torque,Velocity
Pa,1/s,Pa.s,s,°C,Pa,N,µm,Pa.s²,s,µN.m,rad/s
2.00590e-3,6.21819e-3,0.322585,4.25483,19.97,-74.7699,-0.105703,20.0305,-1933740,4.25483,0.113431,1.08196e-4
7.34107e-4,6.90441e-3,0.106324,12.8197,19.98,-64.6511,-0.0913984,20.0297,-1356200,12.8197,0.0415128,1.20137e-4
5.70828e-4,7.55076e-3,0.0755988,21.1682,19.99,-64.9889,-0.0918759,20.0126,-1139880,21.1682,0.0322796,1.31383e-4
1.01738e-3,8.23822e-3,0.123495,29.6223,19.99,-67.2952,-0.0951363,20.0106,-991557,29.6223,0.0575316,1.43345e-4
1.31111e-3,9.03442e-3,0.145124,38.0109,20.00,-68.4105,-0.0967131,20.0153,-838151,38.0109,0.0741415,1.57199e-4
1.23776e-3,9.91617e-3,0.124822,46.3995,20.00,-69.4734,-0.0982157,20.0160,-706530,46.3995,0.0699935,1.72541e-4
1.14091e-3,0.0108403,0.105246,54.7881,20.00,-70.4344,-0.0995743,20.0198,-599377,54.7881,0.0645167,1.88621e-4
1.10460e-3,0.0118738,0.0930285,63.1767,20.00,-71.9040,-0.101652,20.0165,-510006,63.1767,0.0624636,2.06603e-4
1.06103e-3,0.0130047,0.0815881,71.6309,20.00,-72.7551,-0.102855,20.0246,-430191,71.6309,0.0599998,2.26282e-4
1.14293e-3,0.0142364,0.0802822,80.0850,20.00,-73.1746,-0.103448,20.0062,-361046,80.0850,0.0646310,2.47712e-4
1.44255e-3,0.0156002,0.0924702,88.4736,20.00,-73.1002,-0.103343,20.0075,-300372,88.4736,0.0815744,2.71443e-4
1.58333e-3,0.0170765,0.0927194,96.8622,20.00,-73.5810,-0.104023,20.0087,-252329,96.8622,0.0895350,2.97131e-4
1.75277e-3,0.0186986,0.0937378,105.251,20.00,-74.4370,-0.105233,20.0109,-212897,105.251,0.0991167,3.25355e-4
1.74796e-3,0.0204817,0.0853425,113.639,20.00,-74.6736,-0.105567,20.0117,-178006,113.639,0.0988447,3.56381e-4
1.79223e-3,0.0224261,0.0799171,122.094,20.00,-75.6909,-0.107005,20.0157,-150499,122.094,0.101348,3.90214e-4
1.88765e-3,0.0245797,0.0767972,130.548,20.00,-76.2372,-0.107778,20.0188,-126186,130.548,0.106744,4.27687e-4
1.97547e-3,0.0269078,0.0734165,138.936,20.00,-77.1435,-0.109059,20.0183,-106548,138.936,0.111710,4.68194e-4
